user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
423958,43,470,20,111,145,218.5,10,7.43,0,13140,1,0,1,0
383200,9,864,0,5,1,259.81,10,0.0,239,15726,0,0,1,0
90595,5,501,7,20,70,389.25,12,7.12,264,23863,1,0,1,0
72023,65,506,98,75,65,205.52,12,8.02,0,12100,0,0,0,1
27699,25,4665,54,0,388,983.43,13,6.15,22,60243,1,0,0,1
24347,14,430,49,146,65,110.8,13,6.93,1,6662,0,0,1,0
5264834,17,584,168,67,230,114.64,4,7.43,163,8031,0,1,0,0
103771,4,1030,10,4,47,625.61,12,5.65,960,38271,0,0,1,0
4155475,16,1376,30,30,30,349.66,6,6.94,10,20876,1,0,1,0
4477168,23,629,76,35,487,134.67,5,6.83,16,8638,0,1,0,0
55161,71,548,60,25,270,209.46,12,7.59,47,12642,0,0,1,0
311422,4,169,0,61,25,83.49,10,8.22,416,3590,0,0,0,1
675689,27,717,16,40,14,193.81,9,7.39,39,12003,1,0,1,0
430499,122,585,4,46,226,127.46,9,9.55,3,7886,0,0,1,0
435612,6,1505,10,17,27,333.37,9,7.28,179,20845,0,1,0,0
114681,9,258,32,148,29,125.81,12,9.0,3,7478,1,0,1,0
62184,28,1034,44,74,421,192.8,12,6.19,60,12647,0,0,1,0
272475,13,657,58,18,316,127.98,11,7.51,0,8028,1,0,1,0
1177617,28,892,49,37,5,274.53,8,6.21,1,16268,0,0,1,0
441773,22,427,5,98,9,144.12,9,7.58,1,8534,0,0,0,1
2753123,5,293,36,118,24,84.96,7,8.56,0,5192,0,1,0,0
250379,21,414,21,67,244,131.9,11,6.93,19,7746,0,0,1,0
6825,3,3997,20,3,224,926.6,13,6.86,1,58335,1,0,0,1
1640873,45,981,29,154,467,191.15,8,6.61,8,12386,0,1,0,0
563103,10,509,39,114,68,125.27,9,7.63,36,7425,1,1,0,0
301497,22,986,8,0,454,206.55,10,5.87,0,13225,1,0,1,0
533215,11,1011,9,0,462,264.7,9,8.0,49,15812,0,0,1,0
1442087,13,733,2,7,340,267.85,8,7.48,199,15689,0,0,0,1
1265197,113,514,7,1,69,298.89,8,9.57,233,17850,0,0,1,0
2747411,40,473,45,8,132,216.09,7,7.13,88,14024,1,0,1,0
2722609,9,1292,0,0,22,434.47,7,7.92,0,27463,1,0,1,0
68881,25,500,29,231,88,166.18,12,5.88,148,10107,0,0,0,1
17926,7,401,153,21,180,106.21,13,7.13,50,6512,1,0,1,0
514863,65,838,22,32,56,189.02,9,8.18,1,12371,0,0,1,0
13940,32,830,8,75,76,178.33,13,8.1,0,10763,1,0,0,1
2552941,7,944,10,28,13,212.07,7,6.96,0,12517,0,0,0,1
1298377,8,1174,38,49,400,158.92,8,5.93,82,10569,0,0,1,0
267837,7,380,16,72,152,243.77,11,6.89,219,14326,0,0,1,0
40527,1,1059,3,20,70,256.65,12,7.44,13,39763,0,0,0,1
180988,19,1088,123,360,326,286.89,11,7.64,3,17588,0,0,0,1
192858,25,452,50,44,206,173.77,11,7.02,2,9320,0,0,0,1
300346,27,363,109,121,236,124.53,10,7.74,24,7331,0,0,0,1
302709,10,267,125,137,178,72.65,10,6.4,0,4605,1,0,1,0
3779645,33,708,48,50,354,211.31,6,6.74,0,12838,1,1,0,0
136029,20,468,5,160,0,123.41,11,6.84,0,7336,0,0,0,1
175167,13,844,131,21,199,199.3,11,7.12,0,11811,0,0,0,1
3248,18,365,144,57,89,112.49,13,7.87,9,6653,1,0,0,1
201852,57,479,35,95,148,245.07,11,7.93,93,17322,0,0,1,0
713749,11,565,87,52,190,506.25,9,8.8,1536,30019,1,1,0,0
201403,33,803,49,117,55,148.48,11,7.02,33,8526,1,0,1,0
33991,16,924,4,28,36,259.34,12,7.66,25,15491,0,0,0,1
390121,48,708,79,24,223,133.93,10,8.34,204,8467,0,0,0,1
