user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
4793314,74,480,63,0,1695,98.84,5,7.22,22,6596,0,1,0,0
2291505,134,231,41,29,231,50.1,7,7.96,0,3062,0,0,1,0
1383511,166,106,1,0,92,33.23,8,8.6,0,1886,0,0,0,1
1206861,73,582,16,32,824,145.14,8,6.56,0,9424,0,0,0,1
32563,21,262,53,10,900,143.13,12,7.53,60,8435,0,0,0,1
128361,164,483,12,19,174,126.09,12,7.37,1,7373,0,0,0,1
161239,11,177,0,1,1064,68.33,11,9.15,4,4102,0,0,0,1
177628,65,1064,49,0,1304,287.82,11,7.49,6,17791,0,0,0,1
486622,194,455,11,14,52,94.28,9,7.61,0,5743,1,0,1,0
3085783,5,332,24,0,1673,48.51,7,6.9,0,3282,0,1,0,0
15451,49,496,182,8,663,225.96,13,7.5,116,14010,1,0,1,0
4873176,108,297,2,2,525,98.04,5,5.79,1,6249,0,1,0,0
6968606,398,691,0,0,341,135.58,2,7.72,0,7813,0,0,1,0
195937,49,985,35,12,1502,172.1,11,6.39,82,9773,0,0,0,1
5756,272,363,55,16,104,164.39,13,8.99,24,9839,0,0,0,1
24289,87,13,191,1,2325,14.3,13,6.79,2,830,1,0,0,1
292909,50,256,15,7,842,102.08,10,8.29,0,6157,0,0,0,1
268590,193,756,26,43,31,218.25,11,7.55,1,13411,0,0,0,1
1893476,128,270,4,1,327,131.33,8,8.17,4,7831,0,0,1,0
3197237,3,92,2,16,1376,18.99,7,9.36,3,1135,1,1,0,0
59768,113,555,50,0,408,181.72,12,8.91,0,10657,0,0,0,1
301188,379,384,10,1,164,178.44,10,10.0,0,10595,0,0,1,0
3020719,164,339,11,22,449,99.8,7,7.73,25,5917,0,0,1,0
13822,118,1263,22,55,409,281.28,13,7.54,1,17633,1,0,0,1
232273,183,1035,50,41,518,874.37,11,8.72,14,26707,0,0,0,1
1839948,169,187,0,0,169,79.24,8,8.11,0,4717,0,0,0,1
450405,251,623,23,54,240,133.83,9,6.51,0,9846,0,0,1,0
1681119,4,190,66,6,932,43.14,8,7.64,26,2804,1,1,0,0
1605329,174,958,5,0,1256,215.95,8,8.24,39,13579,0,1,0,0
5736,69,808,116,30,1129,250.65,13,8.1,5,15240,0,0,0,1
1104975,47,536,5,0,755,210.15,8,6.85,22,12778,0,0,1,0
3171537,90,963,0,0,568,128.28,7,8.7,0,9784,0,1,0,0
44051,46,276,49,25,942,96.98,12,6.94,0,5802,0,0,1,0
985071,28,646,62,34,1432,140.29,9,5.77,0,8677,0,0,1,0
246110,69,380,42,47,711,68.75,11,7.52,0,4025,0,0,0,1
4934184,111,184,57,9,526,103.89,5,8.74,3,6158,0,0,0,1
30702,218,674,45,11,229,194.14,12,8.08,123,11694,0,0,1,0
431019,239,192,39,2,500,63.92,9,8.55,160,3411,0,0,1,0
256012,12,559,226,9,1356,195.08,11,7.84,2,11750,1,0,0,1
