user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
135055,6,80,13,9,6,23.66,11,7.7,0,1475,0,0,1,0
437259,13,49,0,0,2,38.81,9,9.81,10,2325,1,1,0,0
72618,12,250,51,20,468,76.28,12,8.33,1,4590,1,0,0,1
122120,2,200,3,12,8,94.32,12,7.01,9,5649,1,0,0,1
518405,1,43,0,1,19,25.63,9,8.86,0,1562,1,0,1,0
1484705,3,2,0,0,80,0.16,8,9.0,0,10,0,0,1,0
272041,2,56,1,1,0,29.78,11,9.16,0,1765,0,0,1,0
91231,9,302,14,10,26,139.2,12,7.43,0,8239,0,0,0,1
509132,13,358,27,4,34,156.42,9,9.63,0,9378,1,0,1,0
75085,2,11,0,0,1,7.95,12,8.54,0,471,0,0,1,0
101314,0,2,0,0,0,0.52,12,10.0,0,30,1,1,0,0
298205,5,590,0,0,32,195.12,10,8.33,8,11673,0,0,0,1
39454,2,81,1,16,17,130.06,12,8.32,66,7675,0,0,0,1
70985,12,84,9,23,28,24.77,12,6.04,0,1363,0,0,0,1
108375,0,203,8,2,291,40.08,12,8.92,0,2315,1,0,1,0
1040593,32,95,1,0,15,26.42,9,8.54,1,1535,0,1,0,0
7659,0,346,1,23,7,114.07,13,6.65,0,6701,0,0,0,1
311736,3,100,6,8,2,56.6,10,8.09,1,3391,1,0,0,1
1185729,4,374,0,11,686,142.37,8,6.71,0,8295,0,0,1,0
500750,8,268,7,9,288,103.95,9,7.27,0,6320,1,0,1,0
92375,6,4,2,0,0,7.28,12,7.58,2,443,1,0,1,0
26729,4,4,0,0,1,32.86,13,9.44,10,1979,0,0,1,0
86618,3,43,5,4,5,11.77,12,7.35,0,683,0,0,0,1
71699,6,42,3,4,48,42.84,12,8.53,0,2561,0,0,1,0
75720,4,11,1,1,0,4.12,12,7.0,0,242,1,0,1,0
789,3,154,0,37,22,116.25,14,7.03,8,6983,0,0,0,1
475726,8,203,13,0,0,54.59,9,8.67,0,3482,1,0,0,1
2140197,15,39,2,0,2,16.64,7,7.69,2,1045,1,0,1,0
62174,2,105,2,21,6,51.57,12,7.55,3,3048,0,0,1,0
906405,41,153,2,22,41,43.98,9,7.95,32,2520,0,0,1,0
130870,32,208,0,1,0,54.77,11,7.46,2,3341,0,0,1,0
82399,24,367,56,6,286,160.97,12,7.44,2,9662,1,0,1,0
220419,9,141,9,12,18,67.02,11,8.25,9,4019,0,1,0,0
42504,8,363,4,84,76,139.18,12,6.8,7,8267,1,0,0,1
339917,8,141,19,4,421,57.24,10,6.59,11,3486,1,1,0,0
210761,12,27,6,12,49,7.98,11,7.75,1,541,1,0,1,0
2448441,53,78,0,14,30,31.13,7,7.47,0,1866,0,0,1,0
187500,20,100,0,0,2,71.44,11,8.07,0,5269,0,0,1,0
531695,24,56,11,5,121,32.58,9,8.09,25,1945,1,0,1,0
336646,5,14,0,0,2,8.63,10,8.25,0,575,1,0,1,0
1026313,6,70,6,23,10,21.18,9,6.75,12,1186,0,1,0,0
