user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
5305204,1,204,5,5,57,42.21,4,7.24,19,2579,0,1,0,0
4475847,3,280,0,13,0,111.15,5,7.87,1,6505,0,0,1,0
4166355,72,163,18,6,61,98.69,6,7.75,5,5921,0,0,0,1
4643190,21,26,10,4,78,20.47,5,9.16,8,1212,1,0,1,0
1389621,5,226,10,30,52,100.3,8,6.59,82,5978,1,1,0,0
1410909,10,128,10,20,234,38.45,8,7.61,0,2268,0,1,0,0
3893063,7,61,3,1,30,17.49,6,8.46,0,1135,0,1,0,0
4987519,4,74,14,6,90,14.71,5,7.97,0,844,0,1,0,0
2940423,11,430,0,7,3,134.0,7,7.35,13,7893,0,1,0,0
3990161,4,106,8,11,30,67.22,6,7.61,11,3938,0,1,0,0
3127379,6,402,33,36,373,88.22,7,7.46,7,5455,0,1,0,0
4657356,29,286,0,52,340,97.26,5,8.19,0,5750,0,1,0,0
3996073,8,0,0,0,0,2.01,6,9.13,0,126,0,1,0,0
2369995,10,112,0,57,197,27.61,7,8.94,3,1645,1,1,0,0
4228611,13,193,0,0,12,61.59,6,9.0,5,3700,0,1,0,0
2820031,8,211,12,13,48,71.55,7,7.51,7,4362,0,1,0,0
3562637,7,755,24,38,312,164.0,6,6.81,19,10154,0,1,0,0
4723787,5,35,2,9,0,20.42,5,6.82,0,1229,1,0,0,1
1599489,4,84,4,0,6,60.8,8,7.98,15,3645,1,1,0,0
5023554,20,275,14,17,95,141.08,5,8.46,40,8523,1,1,0,0
4429133,9,354,3,2,16,148.24,5,7.5,0,8908,1,1,0,0
3312093,41,352,24,0,346,107.37,7,8.43,72,6696,0,0,1,0
1206735,17,821,0,10,45,202.55,8,8.54,1,12584,1,1,0,0
3265755,3,103,26,0,29,24.07,7,7.99,0,1594,1,0,1,0
5422186,11,56,12,4,0,61.27,4,7.78,0,3688,0,1,0,0
5044590,36,138,2,2,27,81.29,5,9.28,2,4900,1,1,0,0
4090893,0,3,0,0,0,7.6,6,10.0,23,433,0,0,1,0
5489379,4,60,0,3,179,45.84,4,8.25,46,2675,1,0,1,0
6156039,6,145,41,26,272,40.2,3,4.83,1,2380,0,1,0,0
3211651,7,483,5,8,66,153.45,7,7.64,29,9173,0,0,1,0
1795655,13,380,17,3,119,79.8,8,8.18,3,4787,0,1,0,0
1797239,22,156,19,15,146,39.43,8,7.77,5,2332,0,1,0,0
1416295,9,321,15,22,140,170.76,8,6.76,108,10033,0,1,0,0
5976417,5,129,0,1,46,44.37,3,7.88,9,2628,0,1,0,0
4509677,4,85,8,6,28,34.35,5,7.24,0,2070,0,1,0,0
3806365,27,428,10,4,71,213.5,6,8.34,11,12615,0,1,0,0
4944347,4,40,0,0,15,22.24,5,8.09,0,1336,0,1,0,0
3563321,4,48,4,0,27,15.14,6,8.67,2,870,0,0,1,0
2817087,15,92,10,7,75,102.26,7,8.36,6,6126,0,1,0,0
2980599,9,430,0,6,20,157.26,7,7.4,48,9577,0,1,0,0
3652529,5,156,1,0,50,137.17,6,8.87,79,8036,0,0,1,0
5079570,14,179,7,3,18,167.91,5,7.86,139,9865,0,0,1,0
4534197,16,524,0,0,272,67.88,5,7.38,1,4472,0,1,0,0
4501360,0,1,2,0,1,5.17,5,6.67,2,318,0,1,0,0
1839958,2,282,3,19,33,150.84,8,7.92,39,9091,0,1,0,0
6750290,25,219,25,14,129,49.51,3,8.39,0,3086,0,1,0,0
3272187,63,349,5,15,77,72.43,7,7.77,3,4682,1,1,0,0
4374235,14,98,0,0,4,44.95,5,8.23,0,2602,0,0,1,0
4594833,3,99,3,3,75,66.81,5,8.43,0,4012,0,1,0,0
1917544,5,40,10,7,137,13.49,8,8.02,0,801,1,1,0,0
4715346,0,299,0,0,0,74.02,5,7.4,0,4332,0,1,0,0
4951418,0,120,27,21,19,43.3,5,7.92,1,2574,0,1,0,0
3702401,1,105,2,11,319,33.33,6,8.06,0,2001,1,1,0,0
1981322,6,10,0,0,3,8.01,7,8.69,0,478,1,1,0,0
4504785,23,141,9,1,98,83.69,5,8.34,0,5010,0,1,0,0
4513913,28,578,5,9,79,108.25,5,7.89,12,7194,0,0,0,1
4538817,2,217,4,51,72,99.92,5,6.98,180,5876,0,0,1,0
4348333,15,153,16,6,28,203.93,6,8.18,88,12316,0,1,0,0
2429585,3,268,23,24,190,124.47,7,8.35,0,7332,0,1,0,0
4251189,0,99,3,22,16,45.73,6,5.47,9,2707,0,0,1,0
3889569,13,93,3,3,51,36.87,6,7.8,0,2220,1,0,0,1
3896487,2,129,29,116,77,47.58,6,5.48,15,3133,1,1,0,0
4371207,8,83,8,11,11,49.82,5,7.94,43,2994,0,1,0,0
2694531,8,37,6,4,37,16.2,7,8.73,2,978,0,1,0,0
4754773,0,42,0,0,126,6.82,5,7.37,2,380,0,1,0,0
4895287,8,277,9,7,129,68.96,5,8.25,12,4297,0,1,0,0
5080288,11,107,0,10,219,31.19,5,7.69,7,1947,0,0,1,0
5832530,5,53,0,2,7,12.27,4,8.0,0,718,0,1,0,0
2126919,38,71,4,11,29,40.52,7,8.77,0,2469,1,1,0,0
1600023,10,71,0,0,9,32.69,8,8.29,11,1986,1,1,0,0
3656217,8,284,10,3,542,73.38,6,6.7,59,4439,0,1,0,0
4662078,4,54,0,4,6,17.08,5,7.08,0,928,0,1,0,0
2310707,2,0,0,0,0,0.2,7,9.0,0,48,1,1,0,0
3794309,2,128,67,1,101,23.34,6,8.28,0,1355,0,0,1,0
5505186,9,269,0,0,1,55.97,4,7.77,0,3464,0,1,0,0
6168811,12,34,14,2,101,29.14,3,7.21,1,1789,0,1,0,0
4135611,12,80,10,0,61,36.51,6,8.42,0,2202,0,1,0,0
1508017,4,117,1,2,28,59.72,8,7.27,0,3587,0,1,0,0
4316505,20,140,9,1,48,32.95,6,8.41,2,1985,0,1,0,0
4316637,5,72,4,4,19,28.11,6,8.21,1,1622,0,0,0,1
4067855,9,23,4,2,1,8.13,6,7.55,8,491,1,0,0,0
3182291,10,37,1,0,32,11.41,7,8.95,3,675,1,1,0,0
4653477,15,116,7,3,91,88.6,5,7.79,0,5322,0,0,1,0
3591041,3,98,4,6,104,41.57,6,7.48,6,2457,0,1,0,0
3811315,3,174,7,13,26,61.78,6,7.52,0,3693,0,1,0,0
4148831,16,508,1,1,6,122.75,6,7.79,0,7234,1,1,0,0
3151963,0,450,0,27,276,179.5,7,7.84,124,10628,0,1,0,0
5552367,2,67,0,1,16,24.16,4,8.25,0,1408,1,1,0,0
4446512,12,76,8,9,104,34.76,5,6.83,4,2057,0,1,0,0
2792605,3,27,3,4,30,33.84,7,8.06,1,2035,0,1,0,0
4153313,11,191,12,9,14,98.36,6,7.92,0,5866,1,1,0,0
4296577,0,138,0,1,5,37.44,6,8.4,0,2289,0,1,0,0
4103837,8,92,5,0,42,16.73,6,9.29,0,870,0,0,1,0
1435487,47,150,28,26,137,73.74,8,6.98,0,4419,0,1,0,0
3969719,3,8,3,0,15,2.81,6,7.83,0,166,1,1,0,0
6986810,6,100,2,5,45,51.54,2,6.93,0,3020,0,1,0,0
6811131,4,82,2,7,17,25.66,3,7.82,14,1453,0,1,0,0
4066137,13,149,4,15,111,349.8,6,7.54,0,21188,0,1,0,0
6323070,29,256,57,13,273,54.85,3,8.08,0,3405,0,1,0,0
3897591,18,17,17,1,21,5.6,6,8.15,0,332,1,1,0,0
5839903,16,208,0,0,56,38.35,4,7.21,0,2519,0,1,0,0
2694549,1,225,1,8,14,85.88,7,7.84,0,5112,1,1,0,0
4578861,1,20,2,0,0,10.32,5,7.52,0,622,1,1,0,0
4612468,7,148,5,7,36,33.61,5,7.19,0,2091,1,1,0,0
