anime_id,Shounen,Shoujo,Seinen,Ecchi,Mecha,Supernatural,SliceofLife,Action,Adventure,Comedy,Drama,Magic,Romance,type_ONA,type_OVA,type_special,pg13,pg17,90s,00s,10s
36039,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
8449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8426,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
23673,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1157,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
12921,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7770,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11209,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
12729,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
9750,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
34902,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
29865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8425,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
953,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
31861,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
13759,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
10832,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
196,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
30543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1186,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
3701,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6657,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
20801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34812,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
3561,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3325,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6895,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
31633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9587,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3613,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
3000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27831,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
17637,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
15389,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
31018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2804,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
17843,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2050,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
4581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1544,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1608,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
11285,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35557,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1872,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
2926,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5353,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1218,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
32171,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
11185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
31564,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5702,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
17585,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
8234,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
10611,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3162,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9922,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
688,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1235,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
8408,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
2158,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
19429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3670,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
838,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
12461,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
795,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
22955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
23945,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1236,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13599,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
17727,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1375,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
21677,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6421,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
84,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
629,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
2577,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2185,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
266,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1878,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
11859,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5877,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
16774,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12963,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
22777,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
30390,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
11771,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27787,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3229,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8841,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
390,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
11237,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3358,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
15315,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
552,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
101,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
34525,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1509,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
11739,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
4013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
30240,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
27687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
404,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0
31821,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
4752,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
80,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3501,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
111,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
33433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11741,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
32875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
32502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
22663,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
951,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1713,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
35079,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2598,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1293,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
9645,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
28387,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7661,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
19685,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3468,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
1136,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
35235,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
34934,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1827,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
15061,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32827,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2579,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3863,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
32830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15313,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25731,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
773,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
31884,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24439,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1564,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
30246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
908,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5832,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
4639,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
9107,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
24701,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30291,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
5507,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
17265,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
35639,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3754,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
373,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
5658,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6023,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1170,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
1694,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
36009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
223,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
169,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
270,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
30988,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
16363,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
34383,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
34675,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
5671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
36943,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2409,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
4450,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
24703,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
154,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
31578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7307,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2501,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15225,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
35222,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
21241,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
561,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
36797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31251,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
11835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
21439,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1553,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
76,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
9938,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1374,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20973,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1956,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
573,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0
7705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
29893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
65,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
1747,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
16123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
27945,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
800,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8017,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
36848,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
31138,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
34213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
21939,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
984,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
27613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2216,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
33004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
785,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
9181,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17409,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
23269,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31374,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34834,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
10937,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
427,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
30279,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
445,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
23367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
4067,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
34349,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
568,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5022,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36902,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
16918,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33263,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1909,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
34712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
290,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
35376,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33486,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
8101,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
267,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
981,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1261,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
36790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
455,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
8424,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3991,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
9308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
308,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
14583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
851,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5957,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
29786,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5684,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
971,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1602,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3424,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
124,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
9159,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1313,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
2719,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
3750,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3361,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34542,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35075,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1458,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
31646,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2023,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1678,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
12321,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7592,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3226,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
32932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
138,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
1482,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
11917,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
872,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
